time_s,vin
1.507679999999999937e-05,2.903550000000000075e+00
1.507759999999999943e-05,2.854729999999999990e+00
1.507839999999999949e-05,2.913320000000000132e+00
1.507919999999999955e-05,2.884020000000000028e+00
1.507999999999999961e-05,2.903550000000000075e+00
1.508079999999999967e-05,2.844959999999999933e+00
1.508159999999999973e-05,2.903550000000000075e+00
1.508239999999999979e-05,2.844959999999999933e+00
1.508319999999999985e-05,2.903550000000000075e+00
1.508399999999999991e-05,2.844959999999999933e+00
1.508479999999999997e-05,2.903550000000000075e+00
1.508560000000000003e-05,2.874260000000000037e+00
1.508640000000000009e-05,2.903550000000000075e+00
1.508720000000000015e-05,2.874260000000000037e+00
1.508800000000000022e-05,2.903550000000000075e+00
1.508880000000000028e-05,2.844959999999999933e+00
1.508960000000000034e-05,2.903550000000000075e+00
1.509040000000000040e-05,2.884020000000000028e+00
1.509120000000000046e-05,2.913320000000000132e+00
1.509200000000000052e-05,2.893790000000000084e+00
1.509280000000000058e-05,2.874260000000000037e+00
1.509360000000000064e-05,2.854729999999999990e+00
1.509440000000000070e-05,2.903550000000000075e+00
1.509520000000000076e-05,2.864489999999999981e+00
1.509600000000000082e-05,2.903550000000000075e+00
1.509679999999999918e-05,2.874260000000000037e+00
1.509759999999999924e-05,2.913320000000000132e+00
1.509839999999999930e-05,2.884020000000000028e+00
1.509919999999999936e-05,2.903550000000000075e+00
1.509999999999999942e-05,2.884020000000000028e+00
1.510079999999999948e-05,2.913320000000000132e+00
1.510159999999999954e-05,2.893790000000000084e+00
1.510239999999999960e-05,2.923090000000000188e+00
1.510319999999999966e-05,2.874260000000000037e+00
1.510399999999999972e-05,2.913320000000000132e+00
1.510479999999999978e-05,2.893790000000000084e+00
1.510559999999999984e-05,2.913320000000000132e+00
1.510639999999999990e-05,2.884020000000000028e+00
1.510719999999999996e-05,2.903550000000000075e+00
1.510800000000000002e-05,2.854729999999999990e+00
1.510880000000000008e-05,2.893790000000000084e+00
1.510960000000000014e-05,2.854729999999999990e+00
1.511040000000000020e-05,2.923090000000000188e+00
1.511120000000000026e-05,2.903550000000000075e+00
1.511200000000000032e-05,2.884020000000000028e+00
1.511280000000000038e-05,2.893790000000000084e+00
1.511360000000000044e-05,2.903550000000000075e+00
1.511440000000000050e-05,2.874260000000000037e+00
1.511520000000000056e-05,2.923090000000000188e+00
1.511600000000000062e-05,2.874260000000000037e+00
1.511680000000000068e-05,2.903550000000000075e+00
1.511760000000000074e-05,2.854729999999999990e+00
1.511840000000000080e-05,2.913320000000000132e+00
1.511919999999999917e-05,2.893790000000000084e+00
1.511999999999999923e-05,2.903550000000000075e+00
1.512079999999999929e-05,2.874260000000000037e+00
1.512159999999999935e-05,2.893790000000000084e+00
1.512239999999999941e-05,2.874260000000000037e+00
1.512319999999999947e-05,2.903550000000000075e+00
1.512399999999999953e-05,2.884020000000000028e+00
1.512479999999999959e-05,2.903550000000000075e+00
1.512559999999999965e-05,2.903550000000000075e+00
1.512639999999999971e-05,2.884020000000000028e+00
1.512719999999999977e-05,2.874260000000000037e+00
1.512799999999999983e-05,2.913320000000000132e+00
1.512879999999999989e-05,2.893790000000000084e+00
1.512959999999999995e-05,2.903550000000000075e+00
1.513040000000000001e-05,2.874260000000000037e+00
1.513120000000000007e-05,2.923090000000000188e+00
1.513200000000000013e-05,2.874260000000000037e+00
1.513280000000000019e-05,2.923090000000000188e+00
1.513360000000000025e-05,2.854729999999999990e+00
1.513440000000000031e-05,2.903550000000000075e+00
1.513520000000000037e-05,2.874260000000000037e+00
1.513600000000000043e-05,2.903550000000000075e+00
1.513680000000000049e-05,2.854729999999999990e+00
1.513760000000000055e-05,2.903550000000000075e+00
1.513840000000000061e-05,2.874260000000000037e+00
1.513920000000000067e-05,2.874260000000000037e+00
1.514000000000000073e-05,2.884020000000000028e+00
1.514080000000000079e-05,2.903550000000000075e+00
1.514159999999999916e-05,2.903550000000000075e+00
1.514239999999999922e-05,2.942619999999999791e+00
1.514319999999999928e-05,2.893790000000000084e+00
1.514399999999999934e-05,2.913320000000000132e+00
1.514479999999999940e-05,2.893790000000000084e+00
1.514559999999999946e-05,2.893790000000000084e+00
1.514639999999999952e-05,2.874260000000000037e+00
1.514719999999999958e-05,2.884020000000000028e+00
1.514799999999999964e-05,2.923090000000000188e+00
1.514879999999999970e-05,2.893790000000000084e+00
1.514959999999999976e-05,2.864489999999999981e+00
1.515039999999999982e-05,2.913320000000000132e+00
1.515119999999999988e-05,2.884020000000000028e+00
1.515199999999999994e-05,2.913320000000000132e+00
1.515280000000000000e-05,2.893790000000000084e+00
1.515360000000000006e-05,2.913320000000000132e+00
1.515440000000000012e-05,2.893790000000000084e+00
1.515520000000000018e-05,2.893790000000000084e+00
1.515600000000000024e-05,2.854729999999999990e+00
1.515680000000000030e-05,2.884020000000000028e+00
1.515760000000000036e-05,2.884020000000000028e+00
1.515840000000000042e-05,2.913320000000000132e+00
1.515920000000000048e-05,2.874260000000000037e+00
1.516000000000000054e-05,2.903550000000000075e+00
1.516080000000000060e-05,2.874260000000000037e+00
1.516160000000000066e-05,2.903550000000000075e+00
1.516240000000000072e-05,2.903550000000000075e+00
1.516320000000000078e-05,2.913320000000000132e+00
1.516400000000000084e-05,2.884020000000000028e+00
1.516479999999999921e-05,2.913320000000000132e+00
1.516559999999999927e-05,2.884020000000000028e+00
1.516639999999999933e-05,2.893790000000000084e+00
1.516719999999999939e-05,2.874260000000000037e+00
1.516799999999999945e-05,2.913320000000000132e+00
1.516879999999999951e-05,2.874260000000000037e+00
1.516959999999999957e-05,2.884020000000000028e+00
1.517039999999999963e-05,2.884020000000000028e+00
1.517119999999999969e-05,2.884020000000000028e+00
1.517199999999999975e-05,2.874260000000000037e+00
1.517279999999999981e-05,2.913320000000000132e+00
1.517359999999999987e-05,2.893790000000000084e+00
1.517439999999999993e-05,2.932850000000000179e+00
1.517519999999999999e-05,2.874260000000000037e+00
1.517600000000000005e-05,2.874260000000000037e+00
1.517680000000000011e-05,2.874260000000000037e+00
1.517760000000000017e-05,2.893790000000000084e+00
1.517840000000000023e-05,2.893790000000000084e+00
1.517920000000000029e-05,2.932850000000000179e+00
1.518000000000000035e-05,2.893790000000000084e+00
1.518080000000000041e-05,2.884020000000000028e+00
1.518160000000000047e-05,2.874260000000000037e+00
1.518240000000000053e-05,2.903550000000000075e+00
1.518320000000000059e-05,2.864489999999999981e+00
1.518400000000000065e-05,2.923090000000000188e+00
1.518480000000000071e-05,2.893790000000000084e+00
1.518560000000000077e-05,2.923090000000000188e+00
1.518640000000000083e-05,2.903550000000000075e+00
1.518719999999999920e-05,2.913320000000000132e+00
1.518799999999999926e-05,2.884020000000000028e+00
1.518879999999999932e-05,2.923090000000000188e+00
1.518959999999999938e-05,2.874260000000000037e+00
1.519039999999999944e-05,2.903550000000000075e+00
1.519119999999999950e-05,2.854729999999999990e+00
