time_s,h
2.788000000000209459e-06,-4.981959105108226156e-03
2.788800000000209520e-06,-9.389205440127593519e-03
2.789600000000209580e-06,-1.874360573961219309e-03
2.790400000000209640e-06,-8.845738054325669522e-03
2.791200000000209700e-06,-9.475729057877203473e-03
2.792000000000209760e-06,1.300776865729905531e-03
2.792800000000209820e-06,-1.870408489332798076e-03
2.793600000000209880e-06,1.137524450939923423e-02
2.794400000000209940e-06,1.313572140249709592e-02
2.795200000000210000e-06,3.637630259085567006e-03
2.796000000000210060e-06,6.795178203149846580e-03
2.796800000000210121e-06,5.655789189536342826e-03
2.797600000000210181e-06,4.763241158776268698e-03
2.798400000000210241e-06,-5.605638826156983563e-03
2.799200000000210301e-06,-7.113779146856380985e-03
2.800000000000210361e-06,3.520279882256937502e-03
2.800800000000210421e-06,-2.685223970799788251e-02
2.801600000000210481e-06,2.176587408863073572e-02
2.802400000000210541e-06,-2.188577084097384148e-03
2.803200000000210601e-06,-8.744614202968688244e-03
2.804000000000210661e-06,-1.379216250908375969e-02
2.804800000000210722e-06,1.146463475379286105e-02
2.805600000000210782e-06,1.210406473985821971e-03
2.806400000000210842e-06,2.135250219321724839e-03
2.807200000000210902e-06,-5.542657686438284131e-03
2.808000000000210962e-06,8.960127235866366391e-03
2.808800000000211022e-06,4.751624037079098771e-03
2.809600000000211082e-06,-1.997704454971780536e-02
2.810400000000211142e-06,-4.192119392822185597e-03
2.811200000000211202e-06,-6.888330911051386909e-03
2.812000000000211263e-06,1.703331327743317844e-02
2.812800000000211323e-06,1.733730740293823805e-02
2.813600000000211383e-06,1.427872979066875485e-02
2.814400000000211443e-06,2.217123640343576091e-02
2.815200000000211503e-06,8.625972773128669571e-03
2.816000000000211563e-06,-7.156907654063588559e-03
2.816800000000211623e-06,5.427967737967470674e-03
2.817600000000211683e-06,2.741318316938159971e-02
2.818400000000211743e-06,2.924530634678493626e-03
2.819200000000211803e-06,-7.767636777249634951e-03
2.820000000000211864e-06,-7.539600819285587757e-03
2.820800000000211924e-06,1.591807574498900046e-03
2.821600000000211984e-06,1.232569508225282804e-03
2.822400000000212044e-06,-3.294335730432511322e-02
2.823200000000212104e-06,-1.010879209241515551e-02
2.824000000000212164e-06,-2.152553788986754854e-02
2.824800000000212224e-06,-1.114590646310160450e-02
2.825600000000212284e-06,-1.327520453567931262e-03
2.826400000000212344e-06,-3.223176713242564633e-04
2.827200000000212404e-06,7.964585111898504289e-04
2.828000000000212465e-06,3.381304218637153081e-02
2.828800000000212525e-06,-4.187991042524170232e-02
2.829600000000212585e-06,2.310964592614015226e-02
2.830400000000212645e-06,4.188110303956614315e-03
2.831200000000212705e-06,-2.532565228602274773e-02
2.832000000000212765e-06,-7.653988192879946847e-03
2.832800000000212825e-06,2.505249393815897618e-03
2.833600000000212885e-06,1.547930201209573968e-02
2.834400000000212945e-06,5.921168033981179940e-03
2.835200000000213006e-06,5.791358113734955404e-03
2.836000000000213066e-06,6.424692927056297256e-03
2.836800000000213126e-06,1.232155916849302785e-02
2.837600000000213186e-06,-1.044722929885931462e-02
2.838400000000213246e-06,1.796792306053453248e-02
2.839200000000213306e-06,1.550938202861648673e-03
2.840000000000213366e-06,-1.786820860204168691e-03
2.840800000000213426e-06,2.624239370930575924e-02
2.841600000000213486e-06,-7.014839230987223416e-03
2.842400000000213546e-06,-3.097628086586308276e-03
2.843200000000213607e-06,1.106747707471066912e-02
2.844000000000213667e-06,2.541771971895411767e-03
2.844800000000213727e-06,-2.608857457141513375e-02
2.845600000000213787e-06,1.090206713819073803e-02
2.846400000000213847e-06,6.260031412316575082e-03
2.847200000000213907e-06,-4.503481035853088010e-03
2.848000000000213967e-06,1.527705657671680345e-02
2.848800000000214027e-06,2.617741431885631589e-02
2.849600000000214087e-06,1.271611672052131922e-02
2.850400000000214147e-06,1.380816060770431730e-02
2.851200000000214208e-06,2.864941952692266758e-02
2.852000000000214268e-06,1.677638227997188189e-02
2.852800000000214328e-06,3.835514247757742645e-03
2.853600000000214388e-06,-1.778311962317237482e-02
2.854400000000214448e-06,-3.142660504029586976e-03
2.855200000000214508e-06,-2.450851557743433454e-03
2.856000000000214568e-06,-5.442155047039246366e-03
2.856800000000214628e-06,1.276061012378015141e-02
2.857600000000214688e-06,-7.658750245065570894e-03
2.858400000000214749e-06,-1.225419293182490772e-02
2.859200000000214809e-06,1.159437577655993709e-03
2.860000000000214869e-06,-2.748037915031256544e-03
2.860800000000214929e-06,-8.909412883247692233e-03
2.861600000000214989e-06,-3.659372472659525814e-03
2.862400000000215049e-06,-4.339857475586380957e-03
2.863200000000215109e-06,4.160850174064289575e-04
2.864000000000215169e-06,6.171672243436007038e-03
2.864800000000215229e-06,-7.223058116734043521e-03
2.865600000000215289e-06,1.981151035195936189e-02
2.866400000000215350e-06,9.888046198666082878e-03
2.867200000000215410e-06,-1.521745306651482894e-02
2.868000000000215470e-06,-1.381796097377499186e-02
2.868800000000215530e-06,-1.622316906952170346e-02
2.869600000000215590e-06,1.782010296020981183e-02
2.870400000000215650e-06,1.348547353644142903e-02
2.871200000000215710e-06,1.529974026138777345e-02
2.872000000000215770e-06,-5.154535954784773832e-03
2.872800000000215830e-06,1.276889365421135514e-02
2.873600000000215890e-06,-3.051493317171766455e-03
2.874400000000215951e-06,1.653767069354064589e-02
2.875200000000216011e-06,-8.746631502739962011e-03
2.876000000000216071e-06,9.826633537144078764e-03
2.876800000000216131e-06,-8.835010943680535536e-03
2.877600000000216191e-06,-1.010623664237561559e-02
2.878400000000216251e-06,-3.837447379628663915e-03
2.879200000000216311e-06,1.217964773054122131e-02
2.880000000000216371e-06,2.951387695378234572e-04
2.880800000000216431e-06,-1.059903270215034957e-02
2.881600000000216492e-06,-2.858547100489626947e-03
2.882400000000216552e-06,2.844133894846825536e-02
2.883200000000216612e-06,3.063455613812508284e-03
2.884000000000216672e-06,-1.118030785711738185e-03
2.884800000000216732e-06,8.952525813010838579e-03
2.885600000000216792e-06,-9.892706510151739671e-03
2.886400000000216852e-06,-9.051265510853459539e-03
2.887200000000216912e-06,-2.129535310490475453e-03
2.888000000000216972e-06,-1.191888399377551838e-02
2.888800000000217032e-06,-7.201401086335257155e-03
2.889600000000217093e-06,-1.048396195258834498e-02
2.890400000000217153e-06,1.861008708576663076e-02
2.891200000000217213e-06,-8.462050298123172457e-03
2.892000000000217273e-06,-1.900238306219737688e-02
2.892800000000217333e-06,2.012856948615449407e-02
2.893600000000217393e-06,1.023831635372688710e-02
2.894400000000217453e-06,-7.902831074652713617e-03
2.895200000000217513e-06,-2.173903982635721696e-02
2.896000000000217573e-06,1.761062662062571824e-02
2.896800000000217633e-06,-7.874899777993960362e-03
2.897600000000217694e-06,-1.006995307700752143e-03
2.898400000000217754e-06,-1.641886825782464671e-02
2.899200000000217814e-06,1.523171130554829564e-03
2.900000000000217874e-06,-8.681479493971520564e-03
2.900800000000217934e-06,-1.119335436047308625e-02
2.901600000000217994e-06,-2.582343230332501734e-03
2.902400000000218054e-06,-1.135344368719814166e-02
2.903200000000218114e-06,-2.430277777348411467e-02
2.904000000000218174e-06,1.098424172498799374e-02
2.904800000000218234e-06,9.025067947257187084e-03
2.905600000000218295e-06,4.799333696371563956e-03
2.906400000000218355e-06,1.558419006027831309e-02
2.907200000000218415e-06,9.653132036822343600e-04
2.908000000000218475e-06,4.869330090032737181e-03
2.908800000000218535e-06,7.364511346228451959e-03
2.909600000000218595e-06,1.608715891458110947e-02
2.910400000000218655e-06,1.043482783811889615e-02
2.911200000000218715e-06,-1.178031879651069563e-02
2.912000000000218775e-06,-5.323352952389273293e-03
2.912800000000218836e-06,1.749797160846145588e-02
2.913600000000218896e-06,-1.416069671493277830e-02
2.914400000000218956e-06,3.311374024849663301e-03
2.915200000000219016e-06,-1.677012789114153656e-03
2.916000000000219076e-06,2.119197939766964342e-02
2.916800000000219136e-06,2.399102166654906373e-02
2.917600000000219196e-06,2.499027080520243790e-02
2.918400000000219256e-06,2.023122735955877605e-02
2.919200000000219316e-06,4.533914501377292981e-03
2.920000000000219376e-06,1.131206615389536776e-02
2.920800000000219437e-06,2.313528798713344534e-02
2.921600000000219497e-06,7.249342113542894470e-03
2.922400000000219557e-06,1.840039807406457792e-03
2.923200000000219617e-06,-7.579717201486761225e-04
2.924000000000219677e-06,2.666866583416755820e-03
2.924800000000219737e-06,-3.459121975375052758e-03
2.925600000000219797e-06,-1.656198557363082816e-02
2.926400000000219857e-06,-1.311226504055876783e-02
2.927200000000219917e-06,-1.249674466510002080e-02
2.928000000000219977e-06,3.351354694999709224e-03
2.928800000000220038e-06,1.076261297323772258e-02
2.929600000000220098e-06,-7.809019377709962642e-03
2.930400000000220158e-06,4.480755691223027928e-03
2.931200000000220218e-06,-2.956157688372943251e-02
2.932000000000220278e-06,4.827352233571995110e-03
2.932800000000220338e-06,7.828455441559242084e-03
2.933600000000220398e-06,3.708561656094348531e-03
2.934400000000220458e-06,-7.343235020928073550e-03
2.935200000000220518e-06,-6.975006895788928886e-03
2.936000000000220579e-06,-2.745913313097604266e-03
2.936800000000220639e-06,-1.400632339552577857e-03
2.937600000000220699e-06,-6.412857074826621567e-03
2.938400000000220759e-06,2.652443966465540051e-02
2.939200000000220819e-06,-1.677904475835578432e-03
2.940000000000220879e-06,1.051150076418853364e-02
2.940800000000220939e-06,-1.836977065375957133e-02
2.941600000000220999e-06,2.091992650774386511e-04
2.942400000000221059e-06,8.835648994018171359e-03
2.943200000000221119e-06,-7.303488547681437001e-03
2.944000000000221180e-06,1.356181112173582108e-02
2.944800000000221240e-06,1.547669369500093931e-03
2.945600000000221300e-06,-3.066339032687207498e-03
2.946400000000221360e-06,-1.267508489877702121e-02
2.947200000000221420e-06,-1.708336352240051245e-02
2.948000000000221480e-06,-7.162718784361987896e-03
2.948800000000221540e-06,-6.547084645257761175e-03
2.949600000000221600e-06,1.044705914022186349e-02
2.950400000000221660e-06,-1.198795135149755865e-02
2.951200000000221720e-06,8.862286531935674797e-03
2.952000000000221781e-06,-3.331529938545615532e-03
2.952800000000221841e-06,5.490012651180515603e-03
2.953600000000221901e-06,-3.634734159173347388e-03
2.954400000000221961e-06,1.259465043866368761e-02
2.955200000000222021e-06,3.540547956660772960e-03
2.956000000000222081e-06,3.358952380460393343e-03
2.956800000000222141e-06,-1.854959590700882774e-02
2.957600000000222201e-06,3.006764780718799383e-03
2.958400000000222261e-06,-2.372891741042654212e-02
2.959200000000222322e-06,-9.541381026304817520e-03
2.960000000000222382e-06,-3.186295682203538204e-02
2.960800000000222442e-06,-2.676444481052051363e-02
2.961600000000222502e-06,-5.512732626599367233e-03
2.962400000000222562e-06,1.106004354805231044e-02
2.963200000000222622e-06,-1.781284093101677141e-03
2.964000000000222682e-06,-5.169692381736047324e-03
2.964800000000222742e-06,-1.212362791246575236e-03
2.965600000000222802e-06,-8.270144761830602181e-03
2.966400000000222862e-06,6.931759886793405754e-05
2.967200000000222923e-06,-1.398093894671413985e-03
2.968000000000222983e-06,8.958125553938614538e-03
2.968800000000223043e-06,-5.080663999224730755e-03
2.969600000000223103e-06,-1.234811093237789606e-02
2.970400000000223163e-06,5.158160245214117416e-03
2.971200000000223223e-06,-5.162331138317421790e-03
2.972000000000223283e-06,1.219889420883194138e-02
2.972800000000223343e-06,1.431569017257193661e-02
2.973600000000223403e-06,-1.928430614619593142e-03
2.974400000000223463e-06,7.298688758816260919e-03
2.975200000000223524e-06,1.747136573380881491e-02
2.976000000000223584e-06,-4.814852705910069655e-03
2.976800000000223644e-06,-1.632950396497487994e-02
2.977600000000223704e-06,8.644122677826654791e-03
2.978400000000223764e-06,1.013510911942598798e-02
2.979200000000223824e-06,7.302611897371706975e-03
2.980000000000223884e-06,-8.716862043186592024e-03
2.980800000000223944e-06,6.927105228521394757e-03
2.981600000000224004e-06,-3.857934450299452169e-03
2.982400000000224064e-06,-1.621195455985875874e-04
2.983200000000224125e-06,-3.981735087904616013e-03
2.984000000000224185e-06,-4.812581033029749746e-03
2.984800000000224245e-06,2.583805072842735098e-03
2.985600000000224305e-06,7.378568811678983853e-03
2.986400000000224365e-06,4.694351491846679089e-03
2.987200000000224425e-06,1.698659095579187900e-02
2.988000000000224485e-06,-3.802426180744793941e-03
2.988800000000224545e-06,-2.476936903223360062e-02
2.989600000000224605e-06,-5.403340185567414265e-03
2.990400000000224666e-06,2.833566418890244576e-02
2.991200000000224726e-06,-9.974474346061289534e-03
2.992000000000224786e-06,-3.028079505825086604e-03
2.992800000000224846e-06,-3.545069338263038758e-03
2.993600000000224906e-06,-1.591332621060700947e-02
2.994400000000224966e-06,-1.195375965944493399e-02
2.995200000000225026e-06,1.202383865218923211e-03
2.996000000000225086e-06,-2.226018678327344041e-02
2.996800000000225146e-06,2.293619004324997171e-02
2.997600000000225206e-06,2.320220092650101054e-02
2.998400000000225267e-06,-1.357369087589659420e-02
2.999200000000225327e-06,-1.355184213656875558e-03
3.000000000000225387e-06,6.606124028805610351e-03
3.000800000000225447e-06,1.833090295386801544e-02
3.001600000000225507e-06,6.186452959192238277e-04
3.002400000000225567e-06,8.280006832263400035e-03
3.003200000000225627e-06,-7.801191373723488642e-03
3.004000000000225687e-06,1.721286575668199217e-02
3.004800000000225747e-06,4.755356080145463696e-03
3.005600000000225807e-06,1.630473700384704044e-02
3.006400000000225868e-06,-1.667931763750285512e-02
3.007200000000225928e-06,-5.575416204368820183e-03
3.008000000000225988e-06,-1.099323524405261543e-02
3.008800000000226048e-06,-9.584550720968891199e-03
3.009600000000226108e-06,2.494378971914256587e-02
3.010400000000226168e-06,-1.738188776070712094e-02
3.011200000000226228e-06,-9.532928029388347199e-03
3.012000000000226288e-06,-3.133689469374044238e-03
3.012800000000226348e-06,-1.822445944704727261e-02
3.013600000000226409e-06,9.982510073703760103e-03
3.014400000000226469e-06,-1.001843462456808963e-02
3.015200000000226529e-06,-2.180189559420993989e-02
3.016000000000226589e-06,1.282994527348447523e-02
3.016800000000226649e-06,3.190985864653583109e-02
3.017600000000226709e-06,-8.400518639977871309e-04
3.018400000000226769e-06,-1.418223298181317668e-03
3.019200000000226829e-06,4.988320484866064913e-03
3.020000000000226889e-06,-2.192680907973520391e-03
3.020800000000226949e-06,-1.532838399189144669e-02
3.021600000000227010e-06,9.005742914341429567e-03
3.022400000000227070e-06,5.707085611424610357e-03
3.023200000000227130e-06,4.800184598236452438e-03
3.024000000000227190e-06,-8.308669549987421354e-03
3.024800000000227250e-06,-3.479273261756759671e-03
3.025600000000227310e-06,4.388798766175809607e-03
3.026400000000227370e-06,-1.979178176277110457e-02
3.027200000000227430e-06,2.550356100815246493e-03
3.028000000000227490e-06,-6.812800628621370168e-03
3.028800000000227550e-06,-1.503158825194556361e-02
3.029600000000227611e-06,-8.425288128952979766e-03
3.030400000000227671e-06,-2.404450048359250882e-03
3.031200000000227731e-06,4.064903147877530452e-03
3.032000000000227791e-06,-1.063306808748180595e-03
3.032800000000227851e-06,7.362045860250339933e-03
3.033600000000227911e-06,-7.384612454396136637e-03
3.034400000000227971e-06,1.280374953041710402e-02
3.035200000000228031e-06,-2.262218141774274480e-02
3.036000000000228091e-06,-7.629338586223693118e-03
3.036800000000228152e-06,-8.864372390551034141e-04
3.037600000000228212e-06,-3.915881389177632357e-03
3.038400000000228272e-06,-9.672566967554966115e-04
3.039200000000228332e-06,-2.409143739790726383e-03
3.040000000000228392e-06,1.960103578895931037e-02
3.040800000000228452e-06,-1.824807850837431578e-02
3.041600000000228512e-06,-3.451185189766113690e-03
3.042400000000228572e-06,6.729987744276853465e-03
3.043200000000228632e-06,7.969718447838262769e-04
3.044000000000228692e-06,2.463481470305542778e-02
3.044800000000228753e-06,5.760624168382725944e-03
3.045600000000228813e-06,-1.484926352718796486e-02
3.046400000000228873e-06,-3.473998225463402999e-03
3.047200000000228933e-06,1.192525570898107790e-02
3.048000000000228993e-06,2.390128206725806222e-03
3.048800000000229053e-06,-1.726293731417193056e-02
3.049600000000229113e-06,2.992348612455715626e-03
3.050400000000229173e-06,1.365796328720616376e-02
3.051200000000229233e-06,-1.115005334411886886e-02
3.052000000000229293e-06,1.071837712646859196e-02
3.052800000000229354e-06,5.273563166051802725e-03
3.053600000000229414e-06,1.659215823906020791e-03
3.054400000000229474e-06,-1.618067013780212504e-02
3.055200000000229534e-06,-3.656636553091691805e-03
3.056000000000229594e-06,-3.645004481969643748e-03
3.056800000000229654e-06,-9.918275515865000724e-03
3.057600000000229714e-06,-3.449690680678776412e-03
3.058400000000229774e-06,-1.405727633241111128e-02
3.059200000000229834e-06,-1.220505438233892084e-02
3.060000000000229895e-06,-2.200044261589123205e-04
3.060800000000229955e-06,6.762776843047746053e-03
3.061600000000230015e-06,-1.901600047405843652e-02
3.062400000000230075e-06,-1.095138789315094896e-03
3.063200000000230135e-06,-6.711002592630531220e-03
3.064000000000230195e-06,2.455743754397225493e-03
3.064800000000230255e-06,7.172241635635813288e-03
3.065600000000230315e-06,-1.502855864658958832e-02
3.066400000000230375e-06,1.774011302571935900e-02
3.067200000000230435e-06,-8.579892496813852631e-03
3.068000000000230496e-06,1.646091220143306930e-02
3.068800000000230556e-06,-2.082042913836453304e-02
3.069600000000230616e-06,-5.758251984504319035e-03
3.070400000000230676e-06,6.382844810856676439e-04
3.071200000000230736e-06,-2.518986746386458250e-03
3.072000000000230796e-06,8.899922493338588078e-03
3.072800000000230856e-06,-2.151921266625675400e-02
3.073600000000230916e-06,2.112185312750862031e-04
3.074400000000230976e-06,1.346364244649476960e-02
3.075200000000231036e-06,-1.342990200936348619e-02
3.076000000000231097e-06,2.776294300322798211e-03
3.076800000000231157e-06,-4.284601845120994748e-03
3.077600000000231217e-06,-1.123870040870588068e-02
3.078400000000231277e-06,3.832679047722186306e-03
3.079200000000231337e-06,1.512448276751199999e-02
3.080000000000231397e-06,-1.218443691088075091e-02
3.080800000000231457e-06,5.164651860487016848e-03
3.081600000000231517e-06,9.817491226169651822e-03
3.082400000000231577e-06,5.323652715694010031e-03
3.083200000000231637e-06,2.189232011771709958e-04
3.084000000000231698e-06,1.354729665409558706e-02
3.084800000000231758e-06,-1.852697225326360719e-02
3.085600000000231818e-06,-1.775349149102752044e-02
3.086400000000231878e-06,1.428379708106732558e-02
3.087200000000231938e-06,3.718256633291305326e-03
3.088000000000231998e-06,5.873362903912548137e-04
3.088800000000232058e-06,-2.098286339509511725e-02
3.089600000000232118e-06,-1.503158735480167535e-03
3.090400000000232178e-06,-7.787742708849036818e-04
3.091200000000232239e-06,1.560802102021373143e-02
3.092000000000232299e-06,-2.028497067308775853e-02
3.092800000000232359e-06,-9.035299700105402579e-03
3.093600000000232419e-06,-1.027137907232257563e-02
3.094400000000232479e-06,-6.998922303455881386e-03
3.095200000000232539e-06,1.161152546570255045e-02
3.096000000000232599e-06,-1.239959127274106732e-02
3.096800000000232659e-06,-1.036627035799065309e-02
3.097600000000232719e-06,-6.205737242863116135e-03
3.098400000000232779e-06,-6.059681686982812572e-03
3.099200000000232840e-06,-9.707436405125840703e-03
3.100000000000232900e-06,3.721034494897151705e-03
3.100800000000232960e-06,3.463376685067502507e-03
3.101600000000233020e-06,1.229059451015271191e-02
3.102400000000233080e-06,1.166100845018741908e-02
3.103200000000233140e-06,1.457446381042164056e-02
3.104000000000233200e-06,-8.306829108326848959e-04
3.104800000000233260e-06,8.134621221157298937e-03
3.105600000000233320e-06,3.468881738920079338e-02
3.106400000000233380e-06,-1.157708193682658281e-02
3.107200000000233441e-06,6.478742726747080925e-03
3.108000000000233501e-06,7.736931302072663601e-03
3.108800000000233561e-06,8.308413768166336699e-03
3.109600000000233621e-06,-2.238962941304444704e-02
3.110400000000233681e-06,2.154094713034392008e-03
3.111200000000233741e-06,1.319989024482283273e-02
3.112000000000233801e-06,-8.065523873182659648e-03
3.112800000000233861e-06,3.356392704054364864e-03
3.113600000000233921e-06,5.212644972983653500e-03
3.114400000000233982e-06,1.298293338002191877e-02
3.115200000000234042e-06,-1.854972636214628767e-02
3.116000000000234102e-06,5.783359946714739658e-03
3.116800000000234162e-06,1.028838873773516537e-02
3.117600000000234222e-06,3.762328464101022049e-03
3.118400000000234282e-06,-4.851254087665773235e-03
3.119200000000234342e-06,3.509246745201921591e-03
3.120000000000234402e-06,-2.914856814001867604e-03
3.120800000000234462e-06,-3.428555346785704117e-02
3.121600000000234522e-06,2.381811798426871837e-02
3.122400000000234583e-06,3.176479433012539301e-03
3.123200000000234643e-06,-3.324551182161814000e-02
3.124000000000234703e-06,9.743209192088842299e-03
3.124800000000234763e-06,-7.036581410238182052e-03
3.125600000000234823e-06,8.706763381381228857e-04
3.126400000000234883e-06,3.538662178166418395e-03
3.127200000000234943e-06,-3.475110032355397012e-03
3.128000000000235003e-06,7.353295978615450104e-03
3.128800000000235063e-06,-1.128984628877538780e-03
3.129600000000235123e-06,-3.978232689191880597e-03
3.130400000000235184e-06,8.087467269486288413e-03
3.131200000000235244e-06,-3.924618202291763579e-03
3.132000000000235304e-06,1.273099732357949564e-02
3.132800000000235364e-06,7.457807711167788612e-04
3.133600000000235424e-06,-1.114746316303360900e-02
3.134400000000235484e-06,1.003920442489669024e-02
3.135200000000235544e-06,2.925694895796495179e-02
3.136000000000235604e-06,1.370694862333960394e-02
3.136800000000235664e-06,4.719069895053414412e-03
3.137600000000235725e-06,-1.051152879372318702e-02
3.138400000000235785e-06,-5.575657664493909906e-03
3.139200000000235845e-06,9.886073336872089681e-03
3.140000000000235905e-06,1.923014883015069024e-02
3.140800000000235965e-06,-2.555555968681955548e-03
3.141600000000236025e-06,2.729564914464749706e-02
3.142400000000236085e-06,2.180543524062000457e-02
3.143200000000236145e-06,-1.848412620415032515e-02
3.144000000000236205e-06,1.225571930531948323e-03
3.144800000000236265e-06,8.449089643352839657e-03
3.145600000000236326e-06,4.753373585567727960e-03
3.146400000000236386e-06,6.162565247733736359e-03
3.147200000000236446e-06,-1.418725560015132552e-02
3.148000000000236506e-06,1.020330239891215074e-02
3.148800000000236566e-06,1.322806778379112362e-02
3.149600000000236626e-06,-1.455746427949717063e-03
3.150400000000236686e-06,1.150631596075137562e-02
3.151200000000236746e-06,-7.719021890396601457e-03
3.152000000000236806e-06,-3.504770152406308319e-04
3.152800000000236866e-06,1.024303122820366917e-02
3.153600000000236927e-06,6.791454337351844096e-03
3.154400000000236987e-06,-6.183572718881423166e-03
3.155200000000237047e-06,-5.598283146737930739e-03
3.156000000000237107e-06,1.621676091645474476e-03
3.156800000000237167e-06,-3.321664389566248397e-03
3.157600000000237227e-06,1.328637732692338272e-02
3.158400000000237287e-06,-6.276938354649328269e-03
3.159200000000237347e-06,-3.263018178064131664e-02
3.160000000000237407e-06,3.292483487587363842e-03
3.160800000000237467e-06,1.870403870440201163e-02
3.161600000000237528e-06,1.020854579830137972e-03
3.162400000000237588e-06,-3.541942886414671879e-03
3.163200000000237648e-06,-1.440952828739124753e-02
3.164000000000237708e-06,8.362460420182854168e-03
3.164800000000237768e-06,-1.126249097008201125e-03
3.165600000000237828e-06,2.083861540546971553e-03
3.166400000000237888e-06,9.300652828549063958e-03
3.167200000000237948e-06,-1.358441852058630932e-02
3.168000000000238008e-06,5.300292642392294591e-03
3.168800000000238069e-06,5.118754760516490161e-04
3.169600000000238129e-06,-5.193949749622824540e-03
3.170400000000238189e-06,1.042294806897289469e-02
3.171200000000238249e-06,2.521596662697253056e-03
3.172000000000238309e-06,-1.324547866728082585e-02
3.172800000000238369e-06,-1.243610888137259771e-02
3.173600000000238429e-06,-2.732117761192215041e-02
3.174400000000238489e-06,6.392537261468774802e-03
3.175200000000238549e-06,-1.329806248543315486e-03
3.176000000000238609e-06,-3.836275626035298009e-02
3.176800000000238670e-06,3.062827480362086824e-02
3.177600000000238730e-06,9.346799559418217732e-03
3.178400000000238790e-06,-1.048270185584013236e-03
3.179200000000238850e-06,-2.720979852064392673e-03
3.180000000000238910e-06,1.300121236453281870e-03
3.180800000000238970e-06,-2.103590528836174478e-02
3.181600000000239030e-06,3.715525622195971298e-03
3.182400000000239090e-06,-7.607153947806371760e-03
3.183200000000239150e-06,-3.456948977576773923e-03
3.184000000000239210e-06,1.364585944307516313e-02
3.184800000000239271e-06,-1.574188161211201309e-02
3.185600000000239331e-06,-2.577423080503093641e-02
3.186400000000239391e-06,-3.242369437114562582e-03
3.187200000000239451e-06,-9.436035988304818795e-03
3.188000000000239511e-06,1.451004842673616312e-02
3.188800000000239571e-06,-4.900619758345273018e-03
3.189600000000239631e-06,-5.834135970982429718e-03
3.190400000000239691e-06,9.769162166205817843e-03
3.191200000000239751e-06,-6.469855873599076809e-03
3.192000000000239812e-06,-1.827641188789645450e-03
3.192800000000239872e-06,-1.563975878099842579e-02
3.193600000000239932e-06,-9.222812298876032855e-05
3.194400000000239992e-06,2.737364273337549152e-03
3.195200000000240052e-06,1.080122229687362385e-02
3.196000000000240112e-06,-1.778668994822378210e-02
3.196800000000240172e-06,-7.238927883296186229e-03
3.197600000000240232e-06,-1.756396534478234239e-02
3.198400000000240292e-06,2.282542852702855452e-02
3.199200000000240352e-06,9.751378530285835858e-03
3.200000000000240413e-06,-9.158278273183415724e-03
3.200800000000240473e-06,-1.122891641915790481e-02
3.201600000000240533e-06,1.561008673349640642e-02
3.202400000000240593e-06,-7.174457229191681662e-03
3.203200000000240653e-06,1.034613192071526071e-02
3.204000000000240713e-06,-2.404338985846379579e-03
3.204800000000240773e-06,-2.069785293574857854e-02
3.205600000000240833e-06,3.666841598937546371e-03
3.206400000000240893e-06,1.140857463288735829e-02
3.207200000000240953e-06,2.912387994356280697e-03
3.208000000000241014e-06,1.539479259051737157e-03
3.208800000000241074e-06,-1.483251619250358991e-02
3.209600000000241134e-06,-1.920661343662262432e-02
3.210400000000241194e-06,-2.398433134585725214e-04
3.211200000000241254e-06,1.180458953951830231e-02
3.212000000000241314e-06,1.138823250200856740e-03
3.212800000000241374e-06,2.177719141152387530e-02
3.213600000000241434e-06,-6.676685738755783889e-03
3.214400000000241494e-06,6.648956702809646121e-04
3.215200000000241555e-06,3.256356854291534396e-03
3.216000000000241615e-06,7.513483944783703149e-03
3.216800000000241675e-06,-1.117475549527849853e-02
3.217600000000241735e-06,-2.483488238780533815e-03
3.218400000000241795e-06,4.880128321846790608e-03
3.219200000000241855e-06,-6.474076844516484137e-03
3.220000000000241915e-06,2.056633783228342324e-02
3.220800000000241975e-06,-3.179340520844907685e-04
3.221600000000242035e-06,3.389263816337743061e-03
3.222400000000242095e-06,1.763981096727311806e-02
3.223200000000242156e-06,-1.375085959675686857e-02
3.224000000000242216e-06,2.033018583054747863e-02
3.224800000000242276e-06,1.391126037093001928e-02
3.225600000000242336e-06,-2.844443974642319253e-02
3.226400000000242396e-06,2.605535619887772852e-02
3.227200000000242456e-06,1.044875460352605312e-02
3.228000000000242516e-06,-2.719011806802459907e-02
3.228800000000242576e-06,-1.670396345603103461e-02
3.229600000000242636e-06,1.630397033894645520e-02
3.230400000000242696e-06,-4.403327552446349366e-03
3.231200000000242757e-06,2.179147171393153344e-03
3.232000000000242817e-06,1.518976266385079280e-02
3.232800000000242877e-06,-7.862173490186535538e-03
3.233600000000242937e-06,-2.082227761541138172e-02
3.234400000000242997e-06,-3.339528322065589178e-04
3.235200000000243057e-06,-3.595678916091131494e-03
3.236000000000243117e-06,9.437129982482000967e-03
3.236800000000243177e-06,1.631798242847566638e-02
3.237600000000243237e-06,-1.549117916786127078e-02
3.238400000000243298e-06,-1.434764771146932599e-03
3.239200000000243358e-06,1.628226643095033802e-02
3.240000000000243418e-06,3.468529813723131988e-03
3.240800000000243478e-06,2.555399793356293373e-02
3.241600000000243538e-06,-3.143111667078158852e-03
3.242400000000243598e-06,-8.304084424492543318e-03
3.243200000000243658e-06,4.464815969608743572e-03
3.244000000000243718e-06,-7.959473223685828436e-03
